,净值日期,单位净值,累计净值,日增长率
570,2018-01-16,0.8890,0.8890,0.11%
571,2018-01-15,0.8880,0.8880,-0.67%
572,2018-01-12,0.8940,0.8940,0.90%
573,2018-01-11,0.8860,0.8860,-0.34%
574,2018-01-10,0.8890,0.8890,0.00%
575,2018-01-09,0.8890,0.8890,1.25%
576,2018-01-08,0.8780,0.8780,0.34%
577,2018-01-05,0.8750,0.8750,-0.23%
578,2018-01-04,0.8770,0.8770,1.15%
579,2018-01-03,0.8670,0.8670,1.05%
580,2018-01-02,0.8580,0.8580,0.59%
581,2017-12-31,0.8530,0.8530,
582,2017-12-29,0.8530,0.8530,0.12%
583,2017-12-28,0.8520,0.8520,1.07%
584,2017-12-27,0.8430,0.8430,-1.75%
585,2017-12-26,0.8580,0.8580,-0.46%
586,2017-12-25,0.8620,0.8620,-0.46%
587,2017-12-22,0.8660,0.8660,-0.12%
588,2017-12-21,0.8670,0.8670,1.17%
589,2017-12-20,0.8570,0.8570,0.35%
590,2017-12-19,0.8540,0.8540,0.95%
591,2017-12-18,0.8460,0.8460,0.71%
592,2017-12-15,0.8400,0.8400,-1.29%
593,2017-12-14,0.8510,0.8510,-0.12%
594,2017-12-13,0.8520,0.8520,1.43%
595,2017-12-12,0.8400,0.8400,-0.71%
596,2017-12-11,0.8460,0.8460,2.55%
597,2017-12-08,0.8250,0.8250,1.60%
598,2017-12-07,0.8120,0.8120,-1.10%
599,2017-12-06,0.8210,0.8210,-0.48%
600,2017-12-05,0.8250,0.8250,-0.36%
601,2017-12-04,0.8280,0.8280,0.85%
602,2017-12-01,0.8210,0.8210,0.61%
603,2017-11-30,0.8160,0.8160,-1.81%
604,2017-11-29,0.8310,0.8310,-1.07%
605,2017-11-28,0.8400,0.8400,1.45%
606,2017-11-27,0.8280,0.8280,-1.66%
607,2017-11-24,0.8420,0.8420,-0.12%
608,2017-11-23,0.8430,0.8430,-4.20%
609,2017-11-22,0.8800,0.8800,-1.23%
610,2017-11-21,0.8910,0.8910,1.02%
611,2017-11-20,0.8820,0.8820,0.80%
612,2017-11-17,0.8750,0.8750,-1.80%
613,2017-11-16,0.8910,0.8910,1.60%
614,2017-11-15,0.8770,0.8770,-0.23%
615,2017-11-14,0.8790,0.8790,-1.68%
616,2017-11-13,0.8940,0.8940,0.22%
617,2017-11-10,0.8920,0.8920,1.94%
618,2017-11-09,0.8750,0.8750,1.04%
619,2017-11-08,0.8660,0.8660,-0.35%
620,2017-11-07,0.8690,0.8690,0.23%
621,2017-11-06,0.8670,0.8670,2.24%
622,2017-11-03,0.8480,0.8480,-0.12%
623,2017-11-02,0.8490,0.8490,0.35%
624,2017-11-01,0.8460,0.8460,0.00%
625,2017-10-31,0.8460,0.8460,0.36%
626,2017-10-30,0.8430,0.8430,-1.40%
627,2017-10-27,0.8550,0.8550,1.18%
628,2017-10-26,0.8450,0.8450,0.48%
629,2017-10-25,0.8410,0.8410,0.84%
630,2017-10-24,0.8340,0.8340,0.36%
631,2017-10-23,0.8310,0.8310,0.36%
632,2017-10-20,0.8280,0.8280,-0.24%
633,2017-10-19,0.8300,0.8300,0.73%
634,2017-10-18,0.8240,0.8240,0.86%
635,2017-10-17,0.8170,0.8170,0.12%
636,2017-10-16,0.8160,0.8160,-0.61%
637,2017-10-13,0.8210,0.8210,0.49%
638,2017-10-12,0.8170,0.8170,0.00%
639,2017-10-11,0.8170,0.8170,1.11%
640,2017-10-10,0.8080,0.8080,0.37%
641,2017-10-09,0.8050,0.8050,1.39%
642,2017-09-29,0.7940,0.7940,0.13%
643,2017-09-28,0.7930,0.7930,0.76%
644,2017-09-27,0.7870,0.7870,0.25%
645,2017-09-26,0.7850,0.7850,-0.38%
646,2017-09-25,0.7880,0.7880,0.25%
647,2017-09-22,0.7860,0.7860,0.00%
648,2017-09-21,0.7860,0.7860,-0.76%
649,2017-09-20,0.7920,0.7920,0.51%
650,2017-09-19,0.7880,0.7880,-0.38%
651,2017-09-18,0.7910,0.7910,0.89%
652,2017-09-15,0.7840,0.7840,0.13%
653,2017-09-14,0.7830,0.7830,-0.38%
654,2017-09-13,0.7860,0.7860,1.16%
655,2017-09-12,0.7770,0.7770,-0.26%
656,2017-09-11,0.7790,0.7790,1.30%
657,2017-09-08,0.7690,0.7690,-0.26%
658,2017-09-07,0.7710,0.7710,-0.39%
659,2017-09-06,0.7740,0.7740,0.00%
660,2017-09-05,0.7740,0.7740,0.26%
661,2017-09-04,0.7720,0.7720,0.26%
662,2017-09-01,0.7700,0.7700,0.13%
663,2017-08-31,0.7690,0.7690,0.13%
664,2017-08-30,0.7680,0.7680,0.66%
665,2017-08-29,0.7630,0.7630,-0.26%
666,2017-08-28,0.7650,0.7650,1.32%
667,2017-08-25,0.7550,0.7550,0.40%
668,2017-08-24,0.7520,0.7520,-0.53%
669,2017-08-23,0.7560,0.7560,0.00%
670,2017-08-22,0.7560,0.7560,-0.53%
671,2017-08-21,0.7600,0.7600,0.26%
672,2017-08-18,0.7580,0.7580,-0.13%
673,2017-08-17,0.7590,0.7590,0.00%
674,2017-08-16,0.7590,0.7590,-0.52%
675,2017-08-15,0.7630,0.7630,0.13%
676,2017-08-14,0.7620,0.7620,1.74%
677,2017-08-11,0.7490,0.7490,-1.32%
678,2017-08-10,0.7590,0.7590,-0.39%
679,2017-08-09,0.7620,0.7620,0.93%
680,2017-08-08,0.7550,0.7550,-0.26%
681,2017-08-07,0.7570,0.7570,1.47%
682,2017-08-04,0.7460,0.7460,-1.06%
683,2017-08-03,0.7540,0.7540,-0.40%
684,2017-08-02,0.7570,0.7570,-0.66%
685,2017-08-01,0.7620,0.7620,0.26%
686,2017-07-31,0.7600,0.7600,0.80%
687,2017-07-28,0.7540,0.7540,1.48%
688,2017-07-27,0.7430,0.7430,0.81%
689,2017-07-26,0.7370,0.7370,-0.81%
690,2017-07-25,0.7430,0.7430,-0.27%
691,2017-07-24,0.7450,0.7450,-0.13%
692,2017-07-21,0.7460,0.7460,0.13%
693,2017-07-20,0.7450,0.7450,0.95%
694,2017-07-19,0.7380,0.7380,1.37%
695,2017-07-18,0.7280,0.7280,0.41%
696,2017-07-17,0.7250,0.7250,-2.29%
697,2017-07-14,0.7420,0.7420,0.14%
698,2017-07-13,0.7410,0.7410,-0.13%
699,2017-07-12,0.7420,0.7420,-0.54%
700,2017-07-11,0.7460,0.7460,0.00%
701,2017-07-10,0.7460,0.7460,-0.53%
702,2017-07-07,0.7500,0.7500,-0.13%
703,2017-07-06,0.7510,0.7510,0.27%
704,2017-07-05,0.7490,0.7490,0.94%
705,2017-07-04,0.7420,0.7420,-0.67%
706,2017-07-03,0.7470,0.7470,-0.13%
707,2017-06-30,0.7480,0.7480,0.40%
708,2017-06-29,0.7450,0.7450,0.13%
709,2017-06-28,0.7440,0.7440,-1.06%
710,2017-06-27,0.7520,0.7520,0.00%
711,2017-06-26,0.7520,0.7520,1.48%
712,2017-06-23,0.7410,0.7410,0.68%
713,2017-06-22,0.7360,0.7360,-0.54%
714,2017-06-21,0.7400,0.7400,1.23%
715,2017-06-20,0.7310,0.7310,0.14%
716,2017-06-19,0.7300,0.7300,0.55%
717,2017-06-16,0.7260,0.7260,-0.14%
718,2017-06-15,0.7270,0.7270,0.28%
719,2017-06-14,0.7250,0.7250,-0.68%
720,2017-06-13,0.7300,0.7300,0.69%
721,2017-06-12,0.7250,0.7250,-0.41%
722,2017-06-09,0.7280,0.7280,0.00%
723,2017-06-08,0.7280,0.7280,0.83%
724,2017-06-07,0.7220,0.7220,1.98%
725,2017-06-06,0.7080,0.7080,0.85%
726,2017-06-05,0.7020,0.7020,0.00%
727,2017-06-02,0.7020,0.7020,-0.14%
728,2017-06-01,0.7030,0.7030,-0.71%
729,2017-05-31,0.7080,0.7080,-0.14%
730,2017-05-26,0.7090,0.7090,0.00%
731,2017-05-25,0.7090,0.7090,0.00%
732,2017-05-24,0.7090,0.7090,-0.14%
733,2017-05-23,0.7100,0.7100,-0.98%
734,2017-05-22,0.7170,0.7170,-0.42%
735,2017-05-19,0.7200,0.7200,0.42%
736,2017-05-18,0.7170,0.7170,-0.55%
737,2017-05-17,0.7210,0.7210,-0.55%
738,2017-05-16,0.7250,0.7250,1.97%
739,2017-05-15,0.7110,0.7110,0.71%
740,2017-05-12,0.7060,0.7060,0.14%
741,2017-05-11,0.7050,0.7050,0.86%
742,2017-05-10,0.6990,0.6990,-0.99%
743,2017-05-09,0.7060,0.7060,0.28%
744,2017-05-08,0.7040,0.7040,-1.68%
745,2017-05-05,0.7160,0.7160,-0.42%
746,2017-05-04,0.7190,0.7190,-0.42%
747,2017-05-03,0.7220,0.7220,0.00%
748,2017-05-02,0.7220,0.7220,0.28%
749,2017-04-28,0.7200,0.7200,-0.55%
750,2017-04-27,0.7240,0.7240,0.56%
751,2017-04-26,0.7200,0.7200,-0.14%
752,2017-04-25,0.7210,0.7210,0.98%
753,2017-04-24,0.7140,0.7140,-0.97%
754,2017-04-21,0.7210,0.7210,-0.69%
755,2017-04-20,0.7260,0.7260,0.97%
756,2017-04-19,0.7190,0.7190,0.00%
757,2017-04-18,0.7190,0.7190,0.70%
758,2017-04-17,0.7140,0.7140,-0.14%
759,2017-04-14,0.7150,0.7150,-1.11%
760,2017-04-13,0.7230,0.7230,0.98%
761,2017-04-12,0.7160,0.7160,-0.28%
762,2017-04-11,0.7180,0.7180,-0.14%
763,2017-04-10,0.7190,0.7190,-1.24%
764,2017-04-07,0.7280,0.7280,-0.14%
765,2017-04-06,0.7290,0.7290,0.41%
766,2017-04-05,0.7260,0.7260,1.11%
767,2017-03-31,0.7180,0.7180,0.56%
768,2017-03-30,0.7140,0.7140,-0.83%
769,2017-03-29,0.7200,0.7200,-0.14%
770,2017-03-28,0.7210,0.7210,-0.14%
771,2017-03-27,0.7220,0.7220,-0.69%
772,2017-03-24,0.7270,0.7270,0.28%
773,2017-03-23,0.7250,0.7250,-0.28%
774,2017-03-22,0.7270,0.7270,0.28%
775,2017-03-21,0.7250,0.7250,1.12%
776,2017-03-20,0.7170,0.7170,0.42%
777,2017-03-17,0.7140,0.7140,-0.42%
778,2017-03-16,0.7170,0.7170,0.42%
779,2017-03-15,0.7140,0.7140,0.42%
780,2017-03-14,0.7110,0.7110,0.14%
781,2017-03-13,0.7100,0.7100,0.71%
782,2017-03-10,0.7050,0.7050,0.43%
783,2017-03-09,0.7020,0.7020,-0.28%
784,2017-03-08,0.7040,0.7040,-0.57%
785,2017-03-07,0.7080,0.7080,0.85%
786,2017-03-06,0.7020,0.7020,1.30%
787,2017-03-03,0.6930,0.6930,0.58%
788,2017-03-02,0.6890,0.6890,-0.43%
789,2017-03-01,0.6920,0.6920,0.00%
790,2017-02-28,0.6920,0.6920,0.29%
791,2017-02-27,0.6900,0.6900,-0.72%
792,2017-02-24,0.6950,0.6950,0.43%
793,2017-02-23,0.6920,0.6920,0.14%
794,2017-02-22,0.6910,0.6910,0.29%
795,2017-02-21,0.6890,0.6890,0.44%
796,2017-02-20,0.6860,0.6860,1.18%
797,2017-02-17,0.6780,0.6780,-0.15%
798,2017-02-16,0.6790,0.6790,0.44%
799,2017-02-15,0.6760,0.6760,-0.44%
800,2017-02-14,0.6790,0.6790,-0.15%
801,2017-02-13,0.6800,0.6800,0.89%
802,2017-02-10,0.6740,0.6740,0.00%
803,2017-02-09,0.6740,0.6740,0.60%
804,2017-02-08,0.6700,0.6700,0.45%
805,2017-02-07,0.6670,0.6670,-0.15%
806,2017-02-06,0.6680,0.6680,0.60%
807,2017-02-03,0.6640,0.6640,-0.75%
808,2017-01-26,0.6690,0.6690,0.30%
809,2017-01-25,0.6670,0.6670,0.00%
810,2017-01-24,0.6670,0.6670,-0.15%
811,2017-01-23,0.6680,0.6680,0.30%
812,2017-01-20,0.6660,0.6660,1.22%
813,2017-01-19,0.6580,0.6580,-0.15%
814,2017-01-18,0.6590,0.6590,0.15%
815,2017-01-17,0.6580,0.6580,0.92%
816,2017-01-16,0.6520,0.6520,-1.81%
817,2017-01-13,0.6640,0.6640,-0.60%
818,2017-01-12,0.6680,0.6680,-0.60%
819,2017-01-11,0.6720,0.6720,-0.74%
820,2017-01-10,0.6770,0.6770,-0.15%
821,2017-01-09,0.6780,0.6780,0.15%
822,2017-01-06,0.6770,0.6770,-0.44%
823,2017-01-05,0.6800,0.6800,-0.15%
824,2017-01-04,0.6810,0.6810,1.34%
825,2017-01-03,0.6720,0.6720,0.45%
826,2016-12-31,0.6690,0.6690,0.00%
827,2016-12-30,0.6690,0.6690,0.45%
828,2016-12-29,0.6660,0.6660,-0.15%
829,2016-12-28,0.6670,0.6670,-0.30%
830,2016-12-27,0.6690,0.6690,0.00%
831,2016-12-26,0.6690,0.6690,0.30%
832,2016-12-23,0.6670,0.6670,-0.60%
833,2016-12-22,0.6710,0.6710,0.00%
834,2016-12-21,0.6710,0.6710,0.60%
835,2016-12-20,0.6670,0.6670,-0.15%
836,2016-12-19,0.6680,0.6680,-0.45%
837,2016-12-16,0.6710,0.6710,0.75%
838,2016-12-15,0.6660,0.6660,0.15%
839,2016-12-14,0.6650,0.6650,-0.89%
840,2016-12-13,0.6710,0.6710,0.15%
841,2016-12-12,0.6700,0.6700,-3.87%
842,2016-12-09,0.6970,0.6970,-0.29%
843,2016-12-08,0.6990,0.6990,-0.14%
844,2016-12-07,0.7000,0.7000,0.57%
845,2016-12-06,0.6960,0.6960,0.14%
846,2016-12-05,0.6950,0.6950,-0.71%
847,2016-12-02,0.7000,0.7000,-1.41%
848,2016-12-01,0.7100,0.7100,0.28%
849,2016-11-30,0.7080,0.7080,-0.42%
850,2016-11-29,0.7110,0.7110,0.00%
851,2016-11-28,0.7110,0.7110,0.28%
852,2016-11-25,0.7090,0.7090,0.28%
853,2016-11-24,0.7070,0.7070,-0.28%
854,2016-11-23,0.7090,0.7090,0.00%
855,2016-11-22,0.7090,0.7090,0.42%
856,2016-11-21,0.7060,0.7060,0.14%
857,2016-11-18,0.7050,0.7050,-0.28%
858,2016-11-17,0.7070,0.7070,-0.56%
859,2016-11-16,0.7110,0.7110,0.42%
860,2016-11-15,0.7080,0.7080,0.71%
861,2016-11-14,0.7030,0.7030,-0.14%
862,2016-11-11,0.7040,0.7040,-0.28%
863,2016-11-10,0.7060,0.7060,0.86%
864,2016-11-09,0.7000,0.7000,-0.85%
865,2016-11-08,0.7060,0.7060,0.71%
866,2016-11-07,0.7010,0.7010,-0.28%
867,2016-11-04,0.7030,0.7030,-0.28%
868,2016-11-03,0.7050,0.7050,0.43%
869,2016-11-02,0.7020,0.7020,-0.85%
870,2016-11-01,0.7080,0.7080,0.85%
871,2016-10-31,0.7020,0.7020,-0.43%
872,2016-10-28,0.7050,0.7050,-0.56%
873,2016-10-27,0.7090,0.7090,-0.28%
874,2016-10-26,0.7110,0.7110,-0.14%
875,2016-10-25,0.7120,0.7120,0.42%
876,2016-10-24,0.7090,0.7090,0.28%
877,2016-10-21,0.7070,0.7070,-0.56%
878,2016-10-20,0.7110,0.7110,0.00%
879,2016-10-19,0.7110,0.7110,-0.28%
880,2016-10-18,0.7130,0.7130,1.13%
881,2016-10-17,0.7050,0.7050,-0.42%
882,2016-10-14,0.7080,0.7080,-0.28%
883,2016-10-13,0.7100,0.7100,-0.28%
884,2016-10-12,0.7120,0.7120,0.00%
885,2016-10-11,0.7120,0.7120,0.14%
886,2016-10-10,0.7110,0.7110,1.72%
887,2016-09-30,0.6990,0.6990,0.72%
888,2016-09-29,0.6940,0.6940,0.29%
889,2016-09-28,0.6920,0.6920,-0.29%
890,2016-09-27,0.6940,0.6940,0.73%
891,2016-09-26,0.6890,0.6890,-1.71%
892,2016-09-23,0.7010,0.7010,-0.43%
893,2016-09-22,0.7040,0.7040,0.43%
894,2016-09-21,0.7010,0.7010,0.29%
895,2016-09-20,0.6990,0.6990,-0.29%
896,2016-09-19,0.7010,0.7010,0.86%
897,2016-09-14,0.6950,0.6950,-0.57%
898,2016-09-13,0.6990,0.6990,0.43%
899,2016-09-12,0.6960,0.6960,-2.79%
900,2016-09-09,0.7160,0.7160,-0.83%
901,2016-09-08,0.7220,0.7220,0.14%
902,2016-09-07,0.7210,0.7210,-0.14%
903,2016-09-06,0.7220,0.7220,1.69%
904,2016-09-05,0.7100,0.7100,0.14%
905,2016-09-02,0.7090,0.7090,-0.70%
906,2016-09-01,0.7140,0.7140,-0.42%
907,2016-08-31,0.7170,0.7170,0.00%
908,2016-08-30,0.7170,0.7170,0.28%
909,2016-08-29,0.7150,0.7150,0.00%
910,2016-08-26,0.7150,0.7150,0.14%
911,2016-08-25,0.7140,0.7140,-0.42%
912,2016-08-24,0.7170,0.7170,0.00%
913,2016-08-23,0.7170,0.7170,-0.28%
914,2016-08-22,0.7190,0.7190,-0.55%
915,2016-08-19,0.7230,0.7230,0.00%
916,2016-08-18,0.7230,0.7230,-0.28%
917,2016-08-17,0.7250,0.7250,0.28%
918,2016-08-16,0.7230,0.7230,0.28%
919,2016-08-15,0.7210,0.7210,2.12%
920,2016-08-12,0.7060,0.7060,0.28%
921,2016-08-11,0.7040,0.7040,-1.12%
922,2016-08-10,0.7120,0.7120,-0.14%
923,2016-08-09,0.7130,0.7130,1.42%
924,2016-08-08,0.7030,0.7030,0.57%
925,2016-08-05,0.6990,0.6990,-0.85%
926,2016-08-04,0.7050,0.7050,0.71%
927,2016-08-03,0.7000,0.7000,0.14%
928,2016-08-02,0.6990,0.6990,0.43%
929,2016-08-01,0.6960,0.6960,-1.42%
930,2016-07-29,0.7060,0.7060,-0.14%
931,2016-07-28,0.7070,0.7070,-0.28%
932,2016-07-27,0.7090,0.7090,-3.80%
933,2016-07-26,0.7370,0.7370,1.24%
934,2016-07-25,0.7280,0.7280,0.00%
935,2016-07-22,0.7280,0.7280,-0.82%
936,2016-07-21,0.7340,0.7340,0.14%
937,2016-07-20,0.7330,0.7330,0.14%
938,2016-07-19,0.7320,0.7320,-0.27%
939,2016-07-18,0.7340,0.7340,-0.27%
940,2016-07-15,0.7360,0.7360,-0.27%
941,2016-07-14,0.7380,0.7380,0.00%
942,2016-07-13,0.7380,0.7380,0.27%
943,2016-07-12,0.7360,0.7360,1.52%
944,2016-07-11,0.7250,0.7250,-0.14%
945,2016-07-08,0.7260,0.7260,0.14%
946,2016-07-07,0.7250,0.7250,-0.28%
947,2016-07-06,0.7270,0.7270,0.69%
948,2016-07-05,0.7220,0.7220,0.14%
949,2016-07-04,0.7210,0.7210,1.12%
950,2016-07-01,0.7130,0.7130,-0.14%
951,2016-06-30,0.7140,0.7140,0.00%
952,2016-06-29,0.7140,0.7140,0.00%
953,2016-06-28,0.7140,0.7140,0.99%
954,2016-06-27,0.7070,0.7070,2.46%
955,2016-06-24,0.6900,0.6900,-0.58%
956,2016-06-23,0.6940,0.6940,-0.72%
957,2016-06-22,0.6990,0.6990,1.45%
958,2016-06-21,0.6890,0.6890,-0.86%
959,2016-06-20,0.6950,0.6950,0.29%
960,2016-06-17,0.6930,0.6930,0.87%
961,2016-06-16,0.6870,0.6870,0.29%
962,2016-06-15,0.6850,0.6850,3.01%
963,2016-06-14,0.6650,0.6650,0.76%
964,2016-06-13,0.6600,0.6600,-4.62%
965,2016-06-08,0.6920,0.6920,0.00%
966,2016-06-07,0.6920,0.6920,0.00%
967,2016-06-06,0.6920,0.6920,0.44%
968,2016-06-03,0.6890,0.6890,0.58%
969,2016-06-02,0.6850,0.6850,0.88%
970,2016-06-01,0.6790,0.6790,0.89%
971,2016-05-31,0.6730,0.6730,3.86%
972,2016-05-30,0.6480,0.6480,-0.77%
973,2016-05-27,0.6530,0.6530,-0.61%
974,2016-05-26,0.6570,0.6570,0.77%
975,2016-05-25,0.6520,0.6520,-0.31%
976,2016-05-24,0.6540,0.6540,-1.21%
977,2016-05-23,0.6620,0.6620,2.00%
978,2016-05-20,0.6490,0.6490,1.09%
979,2016-05-19,0.6420,0.6420,0.63%
980,2016-05-18,0.6380,0.6380,-2.15%
981,2016-05-17,0.6520,0.6520,-0.46%
982,2016-05-16,0.6550,0.6550,1.71%
983,2016-05-13,0.6440,0.6440,-0.31%
984,2016-05-12,0.6460,0.6460,0.62%
985,2016-05-11,0.6420,0.6420,-0.47%
986,2016-05-10,0.6450,0.6450,0.16%
987,2016-05-09,0.6440,0.6440,-3.16%
988,2016-05-06,0.6650,0.6650,-3.76%
989,2016-05-05,0.6910,0.6910,0.29%
990,2016-05-04,0.6890,0.6890,0.00%
991,2016-05-03,0.6890,0.6890,3.61%
992,2016-04-29,0.6650,0.6650,-0.15%
993,2016-04-28,0.6660,0.6660,0.15%
994,2016-04-27,0.6650,0.6650,0.00%
995,2016-04-26,0.6650,0.6650,1.22%
996,2016-04-25,0.6570,0.6570,-1.05%
997,2016-04-22,0.6640,0.6640,0.61%
998,2016-04-21,0.6600,0.6600,-1.64%
999,2016-04-20,0.6710,0.6710,-4.01%
1000,2016-04-19,0.6990,0.6990,0.58%
1001,2016-04-18,0.6950,0.6950,-0.57%
1002,2016-04-15,0.6990,0.6990,-0.43%
1003,2016-04-14,0.7020,0.7020,1.01%
1004,2016-04-13,0.6950,0.6950,0.87%
1005,2016-04-12,0.6890,0.6890,-1.01%
1006,2016-04-11,0.6960,0.6960,1.61%
1007,2016-04-08,0.6850,0.6850,-1.72%
1008,2016-04-07,0.6970,0.6970,-1.13%
1009,2016-04-06,0.7050,0.7050,0.71%
1010,2016-04-05,0.7000,0.7000,2.49%
1011,2016-04-01,0.6830,0.6830,-0.87%
1012,2016-03-31,0.6890,0.6890,0.58%
1013,2016-03-30,0.6850,0.6850,3.79%
1014,2016-03-29,0.6600,0.6600,-1.64%
1015,2016-03-28,0.6710,0.6710,-0.45%
1016,2016-03-25,0.6740,0.6740,0.15%
1017,2016-03-24,0.6730,0.6730,-0.88%
1018,2016-03-23,0.6790,0.6790,1.19%
1019,2016-03-22,0.6710,0.6710,0.00%
1020,2016-03-21,0.6710,0.6710,2.76%
1021,2016-03-18,0.6530,0.6530,4.48%
1022,2016-03-17,0.6250,0.6250,4.52%
1023,2016-03-16,0.5980,0.5980,-0.50%
1024,2016-03-15,0.6010,0.6010,-0.83%
1025,2016-03-14,0.6060,0.6060,4.12%
1026,2016-03-11,0.5820,0.5820,-0.34%
1027,2016-03-10,0.5840,0.5840,-1.35%
1028,2016-03-09,0.5920,0.5920,-1.33%
1029,2016-03-08,0.6000,0.6000,1.01%
1030,2016-03-07,0.5940,0.5940,2.06%
1031,2016-03-04,0.5820,0.5820,-3.96%
1032,2016-03-03,0.6060,0.6060,-0.16%
1033,2016-03-02,0.6070,0.6070,4.48%
1034,2016-03-01,0.5810,0.5810,1.93%
1035,2016-02-29,0.5700,0.5700,-5.79%
1036,2016-02-26,0.6050,0.6050,-1.14%
1037,2016-02-25,0.6120,0.6120,-7.27%
1038,2016-02-24,0.6600,0.6600,-0.45%
1039,2016-02-23,0.6630,0.6630,-0.30%
1040,2016-02-22,0.6650,0.6650,1.84%
1041,2016-02-19,0.6530,0.6530,0.31%
1042,2016-02-18,0.6510,0.6510,-0.61%
1043,2016-02-17,0.6550,0.6550,1.24%
1044,2016-02-16,0.6470,0.6470,4.69%
1045,2016-02-15,0.6180,0.6180,0.16%
1046,2016-02-05,0.6170,0.6170,-1.44%
1047,2016-02-04,0.6260,0.6260,1.95%
1048,2016-02-03,0.6140,0.6140,0.82%
1049,2016-02-02,0.6090,0.6090,4.10%
1050,2016-02-01,0.5850,0.5850,-1.02%
1051,2016-01-29,0.5910,0.5910,3.87%
1052,2016-01-28,0.5690,0.5690,-4.37%
1053,2016-01-27,0.5950,0.5950,-1.49%
1054,2016-01-26,0.6040,0.6040,-6.93%
1055,2016-01-25,0.6490,0.6490,0.93%
1056,2016-01-22,0.6430,0.6430,1.26%
1057,2016-01-21,0.6350,0.6350,-4.22%
1058,2016-01-20,0.6630,0.6630,-1.34%
1059,2016-01-19,0.6720,0.6720,3.07%
1060,2016-01-18,0.6520,0.6520,2.19%
1061,2016-01-15,0.6380,0.6380,-3.04%
1062,2016-01-14,0.6580,0.6580,4.61%
1063,2016-01-13,0.6290,0.6290,-3.53%
1064,2016-01-12,0.6520,0.6520,0.62%
1065,2016-01-11,0.6480,0.6480,-6.63%
1066,2016-01-08,0.6940,0.6940,0.29%
1067,2016-01-07,0.6920,0.6920,-7.24%
1068,2016-01-06,0.7460,0.7460,1.91%
1069,2016-01-05,0.7320,0.7320,-3.56%
1070,2016-01-04,0.7590,0.7590,-7.89%
1071,2015-12-31,0.8240,0.8240,-1.90%
1072,2015-12-30,0.8400,0.8400,1.57%
1073,2015-12-29,0.8270,0.8270,0.49%
1074,2015-12-28,0.8230,0.8230,-1.08%
1075,2015-12-25,0.8320,0.8320,0.36%
1076,2015-12-24,0.8290,0.8290,-0.12%
1077,2015-12-23,0.8300,0.8300,-1.54%
1078,2015-12-22,0.8430,0.8430,0.72%
1079,2015-12-21,0.8370,0.8370,0.24%
1080,2015-12-18,0.8350,0.8350,-0.36%
1081,2015-12-17,0.8380,0.8380,2.07%
1082,2015-12-16,0.8210,0.8210,-0.12%
1083,2015-12-15,0.8220,0.8220,1.73%
1084,2015-12-14,0.8080,0.8080,0.87%
1085,2015-12-11,0.8010,0.8010,-0.87%
1086,2015-12-10,0.8080,0.8080,0.12%
1087,2015-12-09,0.8070,0.8070,-0.49%
1088,2015-12-08,0.8110,0.8110,-1.10%
1089,2015-12-07,0.8200,0.8200,0.86%
1090,2015-12-04,0.8130,0.8130,-0.49%
1091,2015-12-03,0.8170,0.8170,2.25%
1092,2015-12-02,0.7990,0.7990,-0.62%
1093,2015-12-01,0.8040,0.8040,-0.12%
1094,2015-11-30,0.8050,0.8050,-0.25%
1095,2015-11-27,0.8070,0.8070,-4.27%
1096,2015-11-26,0.8430,0.8430,-0.71%
1097,2015-11-25,0.8490,0.8490,1.43%
1098,2015-11-24,0.8370,0.8370,0.48%
1099,2015-11-23,0.8330,0.8330,-1.19%
1100,2015-11-20,0.8430,0.8430,0.60%
1101,2015-11-19,0.8380,0.8380,2.32%
1102,2015-11-18,0.8190,0.8190,-0.97%
1103,2015-11-17,0.8270,0.8270,-1.08%
1104,2015-11-16,0.8360,0.8360,2.08%
1105,2015-11-13,0.8190,0.8190,-2.03%
1106,2015-11-12,0.8360,0.8360,-0.36%
1107,2015-11-11,0.8390,0.8390,2.07%
1108,2015-11-10,0.8220,0.8220,0.74%
1109,2015-11-09,0.8160,0.8160,1.87%
1110,2015-11-06,0.8010,0.8010,2.82%
1111,2015-11-05,0.7790,0.7790,0.00%
1112,2015-11-04,0.7790,0.7790,3.87%
1113,2015-11-03,0.7500,0.7500,-0.40%
1114,2015-11-02,0.7530,0.7530,-1.83%
1115,2015-10-30,0.7670,0.7670,-0.26%
1116,2015-10-29,0.7690,0.7690,0.00%
1117,2015-10-28,0.7690,0.7690,-2.29%
1118,2015-10-27,0.7870,0.7870,0.64%
1119,2015-10-26,0.7820,0.7820,0.13%
1120,2015-10-23,0.7810,0.7810,2.23%
1121,2015-10-22,0.7640,0.7640,3.38%
1122,2015-10-21,0.7390,0.7390,-4.40%
1123,2015-10-20,0.7730,0.7730,2.38%
1124,2015-10-19,0.7550,0.7550,-0.13%
1125,2015-10-16,0.7560,0.7560,0.80%
1126,2015-10-15,0.7500,0.7500,2.46%
1127,2015-10-14,0.7320,0.7320,-1.35%
1128,2015-10-13,0.7420,0.7420,1.23%
1129,2015-10-12,0.7330,0.7330,2.95%
1130,2015-10-09,0.7120,0.7120,0.99%
1131,2015-10-08,0.7050,0.7050,3.22%
1132,2015-09-30,0.6830,0.6830,0.00%
1133,2015-09-29,0.6830,0.6830,-0.58%
1134,2015-09-28,0.6870,0.6870,2.54%
1135,2015-09-25,0.6700,0.6700,-2.90%
